date,province,city,confirmed,suspected,cured,dead,rank
2020-04-18,北京市,怀柔区,7,0,0,0,52162
2020-04-18,北京市,平谷区,0,0,0,0,52163
2020-04-18,北京市,密云区,7,0,0,0,52164
2020-04-18,北京市,延庆区,1,0,0,0,52165
2020-04-19,北京市,全市,593,0,514,8,52894
2020-04-19,北京市,未公布来源,0,0,384,8,52895
2020-04-19,北京市,外地来京,25,0,2,0,52896
2020-04-19,北京市,境外输入,174,0,106,0,52897
2020-04-19,北京市,东城区,14,0,0,0,52898
2020-04-19,北京市,西城区,53,0,0,0,52899
2020-04-19,北京市,朝阳区,75,0,0,0,52900
2020-04-19,北京市,丰台区,43,0,0,0,52901
2020-04-19,北京市,石景山区,14,0,1,0,52902
2020-04-19,北京市,海淀区,64,0,0,0,52903
2020-04-19,北京市,门头沟区,3,0,0,0,52904
2020-04-19,北京市,房山区,16,0,0,0,52905
2020-04-19,北京市,通州区,19,0,0,0,52906
2020-04-19,北京市,顺义区,10,0,0,0,52907
2020-04-19,北京市,昌平区,29,0,1,0,52908
2020-04-19,北京市,大兴区,39,0,16,0,52909
2020-04-19,北京市,怀柔区,7,0,0,0,52910
2020-04-19,北京市,平谷区,0,0,0,0,52911
2020-04-19,北京市,密云区,7,0,0,0,52912
2020-04-19,北京市,延庆区,1,0,0,0,52913
2020-04-20,北京市,全市,593,0,516,8,53642
2020-04-20,北京市,未公布来源,0,0,385,8,53643
2020-04-20,北京市,外地来京,25,0,2,0,53644
2020-04-20,北京市,境外输入,174,0,109,0,53645
2020-04-20,北京市,东城区,14,0,0,0,53646
2020-04-20,北京市,西城区,53,0,0,0,53647
2020-04-20,北京市,朝阳区,75,0,0,0,53648
2020-04-20,北京市,丰台区,43,0,0,0,53649
2020-04-20,北京市,石景山区,14,0,1,0,53650
2020-04-20,北京市,海淀区,64,0,0,0,53651
2020-04-20,北京市,门头沟区,3,0,0,0,53652
2020-04-20,北京市,房山区,16,0,0,0,53653
2020-04-20,北京市,通州区,19,0,0,0,53654
2020-04-20,北京市,顺义区,10,0,0,0,53655
2020-04-20,北京市,昌平区,29,0,1,0,53656
2020-04-20,北京市,大兴区,39,0,16,0,53657
2020-04-20,北京市,怀柔区,7,0,0,0,53658
2020-04-20,北京市,平谷区,0,0,0,0,53659
2020-04-20,北京市,密云区,7,0,0,0,53660
2020-04-20,北京市,延庆区,1,0,0,0,53661
2020-04-21,北京市,全市,593,0,518,8,54390
2020-04-21,北京市,未公布来源,0,0,386,8,54391
2020-04-21,北京市,外地来京,25,0,2,0,54392
2020-04-21,北京市,境外输入,174,0,110,0,54393
2020-04-21,北京市,东城区,14,0,0,0,54394
2020-04-21,北京市,西城区,53,0,0,0,54395
2020-04-21,北京市,朝阳区,75,0,0,0,54396
2020-04-21,北京市,丰台区,43,0,0,0,54397
2020-04-21,北京市,石景山区,14,0,1,0,54398
2020-04-21,北京市,海淀区,64,0,0,0,54399
2020-04-21,北京市,门头沟区,3,0,0,0,54400
2020-04-21,北京市,房山区,16,0,0,0,54401
2020-04-21,北京市,通州区,19,0,0,0,54402
2020-04-21,北京市,顺义区,10,0,0,0,54403
2020-04-21,北京市,昌平区,29,0,1,0,54404
2020-04-21,北京市,大兴区,39,0,16,0,54405
2020-04-21,北京市,怀柔区,7,0,0,0,54406
2020-04-21,北京市,平谷区,0,0,0,0,54407
2020-04-21,北京市,密云区,7,0,0,0,54408
2020-04-21,北京市,延庆区,1,0,0,0,54409
2020-04-22,北京市,全市,593,0,522,8,55138
2020-04-22,北京市,未公布来源,0,0,386,8,55139
2020-04-22,北京市,外地来京,25,0,2,0,55140
2020-04-22,北京市,境外输入,174,0,112,0,55141
2020-04-22,北京市,东城区,14,0,0,0,55142
2020-04-22,北京市,西城区,53,0,0,0,55143
2020-04-22,北京市,朝阳区,75,0,0,0,55144
2020-04-22,北京市,丰台区,43,0,0,0,55145
2020-04-22,北京市,石景山区,14,0,1,0,55146
2020-04-22,北京市,海淀区,64,0,0,0,55147
2020-04-22,北京市,门头沟区,3,0,0,0,55148
2020-04-22,北京市,房山区,16,0,0,0,55149
2020-04-22,北京市,通州区,19,0,0,0,55150
2020-04-22,北京市,顺义区,10,0,0,0,55151
2020-04-22,北京市,昌平区,29,0,1,0,55152
2020-04-22,北京市,大兴区,39,0,16,0,55153
2020-04-22,北京市,怀柔区,7,0,0,0,55154
2020-04-22,北京市,平谷区,0,0,0,0,55155
2020-04-22,北京市,密云区,7,0,0,0,55156
2020-04-22,北京市,延庆区,1,0,0,0,55157
2020-04-23,北京市,全市,593,0,524,8,55886
2020-04-23,北京市,未公布来源,0,0,386,8,55887
2020-04-23,北京市,外地来京,25,0,2,0,55888
2020-04-23,北京市,境外输入,174,0,116,0,55889
2020-04-23,北京市,东城区,14,0,0,0,55890
2020-04-23,北京市,西城区,53,0,0,0,55891
2020-04-23,北京市,朝阳区,75,0,0,0,55892
2020-04-23,北京市,丰台区,43,0,0,0,55893
2020-04-23,北京市,石景山区,14,0,1,0,55894
2020-04-23,北京市,海淀区,64,0,0,0,55895
2020-04-23,北京市,门头沟区,3,0,0,0,55896
2020-04-23,北京市,房山区,16,0,0,0,55897
2020-04-23,北京市,通州区,19,0,0,0,55898
2020-04-23,北京市,顺义区,10,0,0,0,55899
2020-04-23,北京市,昌平区,29,0,1,0,55900
2020-04-23,北京市,大兴区,39,0,16,0,55901
2020-04-23,北京市,怀柔区,7,0,0,0,55902
2020-04-23,北京市,平谷区,0,0,0,0,55903
2020-04-23,北京市,密云区,7,0,0,0,55904
2020-04-23,北京市,延庆区,1,0,0,0,55905
2020-04-24,北京市,全市,593,0,525,8,56634
2020-04-24,北京市,未公布来源,0,0,386,8,56635
2020-04-24,北京市,外地来京,25,0,2,0,56636
2020-04-24,北京市,境外输入,174,0,118,0,56637
2020-04-24,北京市,东城区,14,0,0,0,56638
2020-04-24,北京市,西城区,53,0,0,0,56639
2020-04-24,北京市,朝阳区,75,0,0,0,56640
2020-04-24,北京市,丰台区,43,0,0,0,56641
2020-04-24,北京市,石景山区,14,0,1,0,56642
2020-04-24,北京市,海淀区,64,0,0,0,56643
2020-04-24,北京市,门头沟区,3,0,0,0,56644
2020-04-24,北京市,房山区,16,0,0,0,56645
2020-04-24,北京市,通州区,19,0,0,0,56646
2020-04-24,北京市,顺义区,10,0,0,0,56647
2020-04-24,北京市,昌平区,29,0,1,0,56648
2020-04-24,北京市,大兴区,39,0,16,0,56649
2020-04-24,北京市,怀柔区,7,0,0,0,56650
2020-04-24,北京市,平谷区,0,0,0,0,56651
2020-04-24,北京市,密云区,7,0,0,0,56652
2020-04-24,北京市,延庆区,1,0,0,0,56653
2020-04-25,北京市,全市,593,0,525,8,57382
2020-04-25,北京市,未公布来源,0,0,387,8,57383
2020-04-25,北京市,外地来京,25,0,2,0,57384
2020-04-25,北京市,境外输入,174,0,118,0,57385
2020-04-25,北京市,东城区,14,0,0,0,57386
2020-04-25,北京市,西城区,53,0,0,0,57387
2020-04-25,北京市,朝阳区,75,0,0,0,57388
2020-04-25,北京市,丰台区,43,0,0,0,57389
2020-04-25,北京市,石景山区,14,0,1,0,57390
2020-04-25,北京市,海淀区,64,0,0,0,57391
2020-04-25,北京市,门头沟区,3,0,0,0,57392
2020-04-25,北京市,房山区,16,0,0,0,57393
2020-04-25,北京市,通州区,19,0,0,0,57394
2020-04-25,北京市,顺义区,10,0,0,0,57395
2020-04-25,北京市,昌平区,29,0,1,0,57396
2020-04-25,北京市,大兴区,39,0,16,0,57397
2020-04-25,北京市,怀柔区,7,0,0,0,57398
2020-04-25,北京市,平谷区,0,0,0,0,57399
2020-04-25,北京市,密云区,7,0,0,0,57400
2020-04-25,北京市,延庆区,1,0,0,0,57401
2020-04-26,北京市,全市,593,0,525,9,58130
2020-04-26,北京市,未公布来源,0,0,387,8,58131
2020-04-26,北京市,外地来京,25,0,2,0,58132
2020-04-26,北京市,境外输入,174,0,118,0,58133
2020-04-26,北京市,东城区,14,0,0,0,58134
2020-04-26,北京市,西城区,53,0,0,0,58135
2020-04-26,北京市,朝阳区,75,0,0,0,58136
2020-04-26,北京市,丰台区,43,0,0,0,58137
2020-04-26,北京市,石景山区,14,0,1,0,58138
2020-04-26,北京市,海淀区,64,0,0,0,58139
2020-04-26,北京市,门头沟区,3,0,0,0,58140
2020-04-26,北京市,房山区,16,0,0,0,58141
2020-04-26,北京市,通州区,19,0,0,0,58142
2020-04-26,北京市,顺义区,10,0,0,0,58143
2020-04-26,北京市,昌平区,29,0,1,0,58144
2020-04-26,北京市,大兴区,39,0,16,0,58145
2020-04-26,北京市,怀柔区,7,0,0,0,58146
2020-04-26,北京市,平谷区,0,0,0,0,58147
2020-04-26,北京市,密云区,7,0,0,0,58148
2020-04-26,北京市,延庆区,1,0,0,0,58149
2020-04-27,北京市,全市,593,0,536,9,58878
2020-04-27,北京市,未公布来源,0,0,387,9,58879
2020-04-27,北京市,外地来京,25,0,2,0,58880
2020-04-27,北京市,境外输入,174,0,118,0,58881
2020-04-27,北京市,东城区,14,0,0,0,58882
2020-04-27,北京市,西城区,53,0,0,0,58883
2020-04-27,北京市,朝阳区,75,0,0,0,58884
2020-04-27,北京市,丰台区,43,0,0,0,58885
2020-04-27,北京市,石景山区,14,0,1,0,58886
2020-04-27,北京市,海淀区,64,0,0,0,58887
2020-04-27,北京市,门头沟区,3,0,0,0,58888
2020-04-27,北京市,房山区,16,0,0,0,58889
2020-04-27,北京市,通州区,19,0,0,0,58890
2020-04-27,北京市,顺义区,10,0,0,0,58891
2020-04-27,北京市,昌平区,29,0,1,0,58892
2020-04-27,北京市,大兴区,39,0,16,0,58893
2020-04-27,北京市,怀柔区,7,0,0,0,58894
2020-04-27,北京市,平谷区,0,0,0,0,58895
2020-04-27,北京市,密云区,7,0,0,0,58896
2020-04-27,北京市,延庆区,1,0,0,0,58897
2020-04-28,北京市,全市,593,0,538,9,59626
2020-04-28,北京市,未公布来源,0,0,389,9,59627
2020-04-28,北京市,外地来京,25,0,2,0,59628
2020-04-28,北京市,境外输入,174,0,129,0,59629
2020-04-28,北京市,东城区,14,0,0,0,59630
2020-04-28,北京市,西城区,53,0,0,0,59631
2020-04-28,北京市,朝阳区,75,0,0,0,59632
2020-04-28,北京市,丰台区,43,0,0,0,59633
2020-04-28,北京市,石景山区,14,0,1,0,59634
2020-04-28,北京市,海淀区,64,0,0,0,59635
2020-04-28,北京市,门头沟区,3,0,0,0,59636
2020-04-28,北京市,房山区,16,0,0,0,59637
2020-04-28,北京市,通州区,19,0,0,0,59638
2020-04-28,北京市,顺义区,10,0,0,0,59639
2020-04-28,北京市,昌平区,29,0,1,0,59640
2020-04-28,北京市,大兴区,39,0,16,0,59641
2020-04-28,北京市,怀柔区,7,0,0,0,59642
2020-04-28,北京市,平谷区,0,0,0,0,59643
2020-04-28,北京市,密云区,7,0,0,0,59644
2020-04-28,北京市,延庆区,1,0,0,0,59645
2020-04-29,北京市,全市,593,0,538,9,60374
2020-04-29,北京市,未公布来源,0,0,387,9,60375
2020-04-29,北京市,外地来京,25,0,2,0,60376
2020-04-29,北京市,境外输入,174,0,131,0,60377
2020-04-29,北京市,东城区,14,0,0,0,60378
2020-04-29,北京市,西城区,53,0,0,0,60379
2020-04-29,北京市,朝阳区,75,0,0,0,60380
2020-04-29,北京市,丰台区,43,0,0,0,60381
2020-04-29,北京市,石景山区,14,0,1,0,60382
2020-04-29,北京市,海淀区,64,0,0,0,60383
2020-04-29,北京市,门头沟区,3,0,0,0,60384
2020-04-29,北京市,房山区,16,0,0,0,60385
2020-04-29,北京市,通州区,19,0,0,0,60386
2020-04-29,北京市,顺义区,10,0,0,0,60387
2020-04-29,北京市,昌平区,29,0,1,0,60388
2020-04-29,北京市,大兴区,39,0,16,0,60389
2020-04-29,北京市,怀柔区,7,0,0,0,60390
2020-04-29,北京市,平谷区,0,0,0,0,60391
2020-04-29,北京市,密云区,7,0,0,0,60392
2020-04-29,北京市,延庆区,1,0,0,0,60393
2020-04-30,北京市,全市,593,0,542,9,61122
2020-04-30,北京市,未公布来源,0,0,387,9,61123
2020-04-30,北京市,外地来京,25,0,2,0,61124
2020-04-30,北京市,境外输入,174,0,135,0,61125
2020-04-30,北京市,东城区,14,0,0,0,61126
2020-04-30,北京市,西城区,53,0,0,0,61127
2020-04-30,北京市,朝阳区,75,0,0,0,61128
2020-04-30,北京市,丰台区,43,0,0,0,61129
2020-04-30,北京市,石景山区,14,0,1,0,61130
2020-04-30,北京市,海淀区,64,0,0,0,61131
2020-04-30,北京市,门头沟区,3,0,0,0,61132
2020-04-30,北京市,房山区,16,0,0,0,61133
2020-04-30,北京市,通州区,19,0,0,0,61134
2020-04-30,北京市,顺义区,10,0,0,0,61135
2020-04-30,北京市,昌平区,29,0,1,0,61136
2020-04-30,北京市,大兴区,39,0,16,0,61137
2020-04-30,北京市,怀柔区,7,0,0,0,61138
2020-04-30,北京市,平谷区,0,0,0,0,61139
2020-04-30,北京市,密云区,7,0,0,0,61140
2020-04-30,北京市,延庆区,1,0,0,0,61141
2020-05-01,北京市,全市,593,0,547,9,61871
2020-05-01,北京市,未公布来源,0,0,387,9,61872
2020-05-01,北京市,外地来京,25,0,2,0,61873
2020-05-01,北京市,境外输入,174,0,140,0,61874
2020-05-01,北京市,东城区,14,0,0,0,61875
2020-05-01,北京市,西城区,53,0,0,0,61876
2020-05-01,北京市,朝阳区,75,0,0,0,61877
2020-05-01,北京市,丰台区,43,0,0,0,61878
2020-05-01,北京市,石景山区,14,0,1,0,61879
2020-05-01,北京市,海淀区,64,0,0,0,61880
2020-05-01,北京市,门头沟区,3,0,0,0,61881
2020-05-01,北京市,房山区,16,0,0,0,61882
2020-05-01,北京市,通州区,19,0,0,0,61883
2020-05-01,北京市,顺义区,10,0,0,0,61884
2020-05-01,北京市,昌平区,29,0,1,0,61885
2020-05-01,北京市,大兴区,39,0,16,0,61886
2020-05-01,北京市,怀柔区,7,0,0,0,61887
2020-05-01,北京市,平谷区,0,0,0,0,61888
2020-05-01,北京市,密云区,7,0,0,0,61889
2020-05-01,北京市,延庆区,1,0,0,0,61890
2020-05-02,北京市,全市,593,0,547,9,62621
2020-05-02,北京市,未公布来源,0,0,387,9,62622
2020-05-02,北京市,外地来京,25,0,2,0,62623
2020-05-02,北京市,境外输入,174,0,140,0,62624
2020-05-02,北京市,东城区,14,0,0,0,62625
2020-05-02,北京市,西城区,53,0,0,0,62626
2020-05-02,北京市,朝阳区,75,0,0,0,62627
2020-05-02,北京市,丰台区,43,0,0,0,62628
2020-05-02,北京市,石景山区,14,0,1,0,62629
2020-05-02,北京市,海淀区,64,0,0,0,62630
2020-05-02,北京市,门头沟区,3,0,0,0,62631
2020-05-02,北京市,房山区,16,0,0,0,62632
2020-05-02,北京市,通州区,19,0,0,0,62633
2020-05-02,北京市,顺义区,10,0,0,0,62634
2020-05-02,北京市,昌平区,29,0,1,0,62635
2020-05-02,北京市,大兴区,39,0,16,0,62636
2020-05-02,北京市,怀柔区,7,0,0,0,62637
2020-05-02,北京市,平谷区,0,0,0,0,62638
2020-05-02,北京市,密云区,7,0,0,0,62639
2020-05-02,北京市,延庆区,1,0,0,0,62640
2020-05-03,北京市,全市,593,0,551,9,63371
2020-05-03,北京市,未公布来源,0,0,387,9,63372
2020-05-03,北京市,外地来京,25,0,2,0,63373
2020-05-03,北京市,境外输入,174,0,144,0,63374
2020-05-03,北京市,东城区,14,0,0,0,63375
2020-05-03,北京市,西城区,53,0,0,0,63376
2020-05-03,北京市,朝阳区,75,0,0,0,63377
2020-05-03,北京市,丰台区,43,0,0,0,63378
2020-05-03,北京市,石景山区,14,0,1,0,63379
2020-05-03,北京市,海淀区,64,0,0,0,63380
2020-05-03,北京市,门头沟区,3,0,0,0,63381
2020-05-03,北京市,房山区,16,0,0,0,63382
2020-05-03,北京市,通州区,19,0,0,0,63383
2020-05-03,北京市,顺义区,10,0,0,0,63384
2020-05-03,北京市,昌平区,29,0,1,0,63385
2020-05-03,北京市,大兴区,39,0,16,0,63386
2020-05-03,北京市,怀柔区,7,0,0,0,63387
2020-05-03,北京市,平谷区,0,0,0,0,63388
2020-05-03,北京市,密云区,7,0,0,0,63389
2020-05-03,北京市,延庆区,1,0,0,0,63390
2020-05-04,北京市,全市,593,0,553,9,64114
2020-05-04,北京市,未公布来源,0,0,387,9,64115
2020-05-04,北京市,外地来京,25,0,2,0,64116
2020-05-04,北京市,境外输入,174,0,146,0,64117
2020-05-04,北京市,东城区,14,0,0,0,64118
2020-05-04,北京市,西城区,53,0,0,0,64119
2020-05-04,北京市,朝阳区,75,0,0,0,64120
2020-05-04,北京市,丰台区,43,0,0,0,64121
2020-05-04,北京市,石景山区,14,0,1,0,64122
2020-05-04,北京市,海淀区,64,0,0,0,64123
2020-05-04,北京市,门头沟区,3,0,0,0,64124
2020-05-04,北京市,房山区,16,0,0,0,64125
2020-05-04,北京市,通州区,19,0,0,0,64126
2020-05-04,北京市,顺义区,10,0,0,0,64127
2020-05-04,北京市,昌平区,29,0,1,0,64128
2020-05-04,北京市,大兴区,39,0,16,0,64129
2020-05-04,北京市,怀柔区,7,0,0,0,64130
2020-05-04,北京市,平谷区,0,0,0,0,64131
2020-05-04,北京市,密云区,7,0,0,0,64132
2020-05-04,北京市,延庆区,1,0,0,0,64133
2020-05-05,北京市,全市,593,0,554,9,64863
2020-05-05,北京市,未公布来源,0,0,387,9,64864
2020-05-05,北京市,外地来京,25,0,2,0,64865
2020-05-05,北京市,境外输入,174,0,147,0,64866
2020-05-05,北京市,东城区,14,0,0,0,64867
2020-05-05,北京市,西城区,53,0,0,0,64868
2020-05-05,北京市,朝阳区,75,0,0,0,64869
2020-05-05,北京市,丰台区,43,0,0,0,64870
2020-05-05,北京市,石景山区,14,0,1,0,64871
2020-05-05,北京市,海淀区,64,0,0,0,64872
2020-05-05,北京市,门头沟区,3,0,0,0,64873
2020-05-05,北京市,房山区,16,0,0,0,64874
2020-05-05,北京市,通州区,19,0,0,0,64875
2020-05-05,北京市,顺义区,10,0,0,0,64876
2020-05-05,北京市,昌平区,29,0,1,0,64877
2020-05-05,北京市,大兴区,39,0,16,0,64878
2020-05-05,北京市,怀柔区,7,0,0,0,64879
2020-05-05,北京市,平谷区,0,0,0,0,64880
2020-05-05,北京市,密云区,7,0,0,0,64881
2020-05-05,北京市,延庆区,1,0,0,0,64882
2020-05-06,北京市,全市,593,0,555,9,65612
2020-05-06,北京市,未公布来源,0,0,387,9,65613
2020-05-06,北京市,外地来京,25,0,2,0,65614
2020-05-06,北京市,境外输入,174,0,148,0,65615
2020-05-06,北京市,东城区,14,0,0,0,65616
2020-05-06,北京市,西城区,53,0,0,0,65617
2020-05-06,北京市,朝阳区,75,0,0,0,65618
2020-05-06,北京市,丰台区,43,0,0,0,65619
2020-05-06,北京市,石景山区,14,0,1,0,65620
2020-05-06,北京市,海淀区,64,0,0,0,65621
2020-05-06,北京市,门头沟区,3,0,0,0,65622
2020-05-06,北京市,房山区,16,0,0,0,65623
2020-05-06,北京市,通州区,19,0,0,0,65624
2020-05-06,北京市,顺义区,10,0,0,0,65625
2020-05-06,北京市,昌平区,29,0,1,0,65626
2020-05-06,北京市,大兴区,39,0,16,0,65627
2020-05-06,北京市,怀柔区,7,0,0,0,65628
2020-05-06,北京市,平谷区,0,0,0,0,65629
2020-05-06,北京市,密云区,7,0,0,0,65630
2020-05-06,北京市,延庆区,1,0,0,0,65631
2020-05-07,北京市,全市,593,0,557,9,66361
2020-05-07,北京市,未公布来源,0,0,387,9,66362
2020-05-07,北京市,外地来京,25,0,2,0,66363
2020-05-07,北京市,境外输入,174,0,150,0,66364
2020-05-07,北京市,东城区,14,0,0,0,66365
2020-05-07,北京市,西城区,53,0,0,0,66366
2020-05-07,北京市,朝阳区,75,0,0,0,66367
2020-05-07,北京市,丰台区,43,0,0,0,66368
2020-05-07,北京市,石景山区,14,0,1,0,66369
2020-05-07,北京市,海淀区,64,0,0,0,66370
2020-05-07,北京市,门头沟区,3,0,0,0,66371
2020-05-07,北京市,房山区,16,0,0,0,66372
2020-05-07,北京市,通州区,19,0,0,0,66373
2020-05-07,北京市,顺义区,10,0,0,0,66374
2020-05-07,北京市,昌平区,29,0,1,0,66375
2020-05-07,北京市,大兴区,39,0,16,0,66376
2020-05-07,北京市,怀柔区,7,0,0,0,66377
2020-05-07,北京市,平谷区,0,0,0,0,66378
2020-05-07,北京市,密云区,7,0,0,0,66379
2020-05-07,北京市,延庆区,1,0,0,0,66380
2020-05-08,北京市,全市,593,0,560,9,67110
2020-05-08,北京市,未公布来源,0,0,387,9,67111
2020-05-08,北京市,外地来京,25,0,2,0,67112
2020-05-08,北京市,境外输入,174,0,153,0,67113
2020-05-08,北京市,东城区,14,0,0,0,67114
2020-05-08,北京市,西城区,53,0,0,0,67115
2020-05-08,北京市,朝阳区,75,0,0,0,67116
2020-05-08,北京市,丰台区,43,0,0,0,67117
2020-05-08,北京市,石景山区,14,0,1,0,67118
2020-05-08,北京市,海淀区,64,0,0,0,67119
2020-05-08,北京市,门头沟区,3,0,0,0,67120
2020-05-08,北京市,房山区,16,0,0,0,67121
2020-05-08,北京市,通州区,19,0,0,0,67122
2020-05-08,北京市,顺义区,10,0,0,0,67123
2020-05-08,北京市,昌平区,29,0,1,0,67124
2020-05-08,北京市,大兴区,39,0,16,0,67125
2020-05-08,北京市,怀柔区,7,0,0,0,67126
2020-05-08,北京市,平谷区,0,0,0,0,67127
2020-05-08,北京市,密云区,7,0,0,0,67128
2020-05-08,北京市,延庆区,1,0,0,0,67129
2020-05-09,北京市,全市,593,0,563,9,67859
2020-05-09,北京市,未公布来源,0,0,387,9,67860
2020-05-09,北京市,外地来京,25,0,2,0,67861
2020-05-09,北京市,境外输入,174,0,156,0,67862
2020-05-09,北京市,东城区,14,0,0,0,67863
2020-05-09,北京市,西城区,53,0,0,0,67864
2020-05-09,北京市,朝阳区,75,0,0,0,67865
2020-05-09,北京市,丰台区,43,0,0,0,67866
2020-05-09,北京市,石景山区,14,0,1,0,67867
2020-05-09,北京市,海淀区,64,0,0,0,67868
2020-05-09,北京市,门头沟区,3,0,0,0,67869
2020-05-09,北京市,房山区,16,0,0,0,67870
2020-05-09,北京市,通州区,19,0,0,0,67871
2020-05-09,北京市,顺义区,10,0,0,0,67872
2020-05-09,北京市,昌平区,29,0,1,0,67873
2020-05-09,北京市,大兴区,39,0,16,0,67874
2020-05-09,北京市,怀柔区,7,0,0,0,67875
2020-05-09,北京市,平谷区,0,0,0,0,67876
2020-05-09,北京市,密云区,7,0,0,0,67877
2020-05-09,北京市,延庆区,1,0,0,0,67878
2020-05-10,北京市,全市,593,0,565,9,68608
2020-05-10,北京市,未公布来源,0,0,387,9,68609
2020-05-10,北京市,外地来京,25,0,2,0,68610
2020-05-10,北京市,境外输入,174,0,158,0,68611
2020-05-10,北京市,东城区,14,0,0,0,68612
2020-05-10,北京市,西城区,53,0,0,0,68613
2020-05-10,北京市,朝阳区,75,0,0,0,68614
2020-05-10,北京市,丰台区,43,0,0,0,68615
2020-05-10,北京市,石景山区,14,0,1,0,68616
2020-05-10,北京市,海淀区,64,0,0,0,68617
2020-05-10,北京市,门头沟区,3,0,0,0,68618
2020-05-10,北京市,房山区,16,0,0,0,68619
2020-05-10,北京市,通州区,19,0,0,0,68620
2020-05-10,北京市,顺义区,10,0,0,0,68621
2020-05-10,北京市,昌平区,29,0,1,0,68622
2020-05-10,北京市,大兴区,39,0,16,0,68623
2020-05-10,北京市,怀柔区,7,0,0,0,68624
2020-05-10,北京市,平谷区,0,0,0,0,68625
2020-05-10,北京市,密云区,7,0,0,0,68626
2020-05-10,北京市,延庆区,1,0,0,0,68627
2020-05-11,北京市,全市,593,0,568,9,69357
2020-05-11,北京市,未公布来源,0,0,387,9,69358
2020-05-11,北京市,外地来京,25,0,2,0,69359
2020-05-11,北京市,境外输入,174,0,161,0,69360
2020-05-11,北京市,东城区,14,0,0,0,69361
2020-05-11,北京市,西城区,53,0,0,0,69362
2020-05-11,北京市,朝阳区,75,0,0,0,69363
2020-05-11,北京市,丰台区,43,0,0,0,69364
2020-05-11,北京市,石景山区,14,0,1,0,69365
2020-05-11,北京市,海淀区,64,0,0,0,69366
2020-05-11,北京市,门头沟区,3,0,0,0,69367
2020-05-11,北京市,房山区,16,0,0,0,69368
2020-05-11,北京市,通州区,19,0,0,0,69369
2020-05-11,北京市,顺义区,10,0,0,0,69370
2020-05-11,北京市,昌平区,29,0,1,0,69371
2020-05-11,北京市,大兴区,39,0,16,0,69372
2020-05-11,北京市,怀柔区,7,0,0,0,69373
2020-05-11,北京市,平谷区,0,0,0,0,69374
2020-05-11,北京市,密云区,7,0,0,0,69375
2020-05-11,北京市,延庆区,1,0,0,0,69376
2020-05-12,北京市,全市,593,0,571,9,70107
2020-05-12,北京市,未公布来源,0,0,387,9,70108
2020-05-12,北京市,外地来京,25,0,2,0,70109
2020-05-12,北京市,境外输入,174,0,164,0,70110
2020-05-12,北京市,东城区,14,0,0,0,70111
2020-05-12,北京市,西城区,53,0,0,0,70112
2020-05-12,北京市,朝阳区,75,0,0,0,70113
2020-05-12,北京市,丰台区,43,0,0,0,70114
2020-05-12,北京市,石景山区,14,0,1,0,70115
2020-05-12,北京市,海淀区,64,0,0,0,70116
2020-05-12,北京市,门头沟区,3,0,0,0,70117
2020-05-12,北京市,房山区,16,0,0,0,70118
2020-05-12,北京市,通州区,19,0,0,0,70119
2020-05-12,北京市,顺义区,10,0,0,0,70120
2020-05-12,北京市,昌平区,29,0,1,0,70121
2020-05-12,北京市,大兴区,39,0,16,0,70122
2020-05-12,北京市,怀柔区,7,0,0,0,70123
2020-05-12,北京市,平谷区,0,0,0,0,70124
2020-05-12,北京市,密云区,7,0,0,0,70125
2020-05-12,北京市,延庆区,1,0,0,0,70126
2020-05-13,北京市,全市,593,0,573,9,70856
2020-05-13,北京市,未公布来源,0,0,387,9,70857
2020-05-13,北京市,外地来京,25,0,2,0,70858
2020-05-13,北京市,境外输入,174,0,166,0,70859
2020-05-13,北京市,东城区,14,0,0,0,70860
2020-05-13,北京市,西城区,53,0,0,0,70861
2020-05-13,北京市,朝阳区,75,0,0,0,70862
2020-05-13,北京市,丰台区,43,0,0,0,70863
2020-05-13,北京市,石景山区,14,0,1,0,70864
2020-05-13,北京市,海淀区,64,0,0,0,70865
2020-05-13,北京市,门头沟区,3,0,0,0,70866
2020-05-13,北京市,房山区,16,0,0,0,70867
2020-05-13,北京市,通州区,19,0,0,0,70868
2020-05-13,北京市,顺义区,10,0,0,0,70869
2020-05-13,北京市,昌平区,29,0,1,0,70870
2020-05-13,北京市,大兴区,39,0,16,0,70871
2020-05-13,北京市,怀柔区,7,0,0,0,70872
2020-05-13,北京市,平谷区,0,0,0,0,70873
2020-05-13,北京市,密云区,7,0,0,0,70874
2020-05-13,北京市,延庆区,1,0,0,0,70875
2020-05-14,北京市,全市,593,0,574,9,71606
2020-05-14,北京市,未公布来源,0,0,387,9,71607
2020-05-14,北京市,外地来京,25,0,2,0,71608
2020-05-14,北京市,境外输入,174,0,167,0,71609
2020-05-14,北京市,东城区,14,0,0,0,71610
2020-05-14,北京市,西城区,53,0,0,0,71611
2020-05-14,北京市,朝阳区,75,0,0,0,71612
2020-05-14,北京市,丰台区,43,0,0,0,71613
2020-05-14,北京市,石景山区,14,0,1,0,71614
2020-05-14,北京市,海淀区,64,0,0,0,71615
2020-05-14,北京市,门头沟区,3,0,0,0,71616
2020-05-14,北京市,房山区,16,0,0,0,71617
2020-05-14,北京市,通州区,19,0,0,0,71618
2020-05-14,北京市,顺义区,10,0,0,0,71619
2020-05-14,北京市,昌平区,29,0,1,0,71620
2020-05-14,北京市,大兴区,39,0,16,0,71621
